activeKilocalories,activityType,averageHeartRateInBeatsPerMinute,averagePaceInMinutesPerKilometer,averageRunCadenceInStepsPerMinute,averageSpeedInMetersPerSecond,date,deviceName,distanceInMeters,durationInSeconds,maxHeartRateInBeatsPerMinute,maxPaceInMinutesPerKilometer,maxRunCadenceInStepsPerMinute,maxSpeedInMetersPerSecond,id,startTimeInSeconds,startTimeOffsetInSeconds,steps,summaryId
73.0,WALKING,131.0,17.253277,118.0,0.966,,vivosmart4APAC,517.76,536.0,148.0,8.82301,124.0,1.889,1102_mr_activities_11,1647184652.0,28800.0,758.0,8454429158.0
56.0,WALKING,123.0,18.539118,114.0,0.899,,vivosmart4APAC,422.07,469.0,138.0,7.691124,170.0,2.167,1102_mr_activities_11,1647244551.0,28800.0,672.0,8454429326.0
67.0,WALKING,123.0,23.44116,102.0,0.711,,vivosmart4APAC,394.37,555.0,136.0,11.337869,116.0,1.47,1102_mr_activities_11,1647344362.0,28800.0,652.0,8465491458.0
35.0,WALKING,104.0,25.839794,106.0,0.645,,vivosmart4APAC,316.27,491.0,122.0,5.7630243,208.0,2.892,1102_mr_activities_11,1647430707.0,28800.0,654.0,8467379759.0
25.0,WALKING,103.0,20.652622,102.0,0.807,,vivosmart4APAC,285.42,354.0,116.0,8.443093,156.0,1.974,1102_mr_activities_11,1647433237.0,28800.0,462.0,8467525620.0
72.0,WALKING,113.0,16.650015,108.0,1.001,,vivosmart4APAC,853.62,853.0,125.0,9.89707,132.0,1.6840000000000002,1102_mr_activities_11,1647501175.0,28800.0,1286.0,8472184050.0
35.0,WALKING,99.0,20.449898,118.0,0.815,,vivosmart4APAC,333.68,410.0,120.0,10.410161,126.0,1.601,1102_mr_activities_11,1647600207.0,28800.0,516.0,8478469483.0
47.0,WALKING,120.0,18.497965,108.0,0.9009999999999999,,vivosmart4APAC,385.75,428.0,127.0,11.008366,120.0,1.514,1102_mr_activities_11,1647660601.0,28800.0,542.0,8482921660.0
68.0,WALKING,123.0,21.588947,106.0,0.772,,vivosmart4APAC,451.04,584.0,138.0,10.725010000000001,122.0,1.554,1102_mr_activities_11,1647666417.0,28800.0,784.0,8482921836.0
37.0,WALKING,114.0,28.058360999999998,106.0,0.594,,vivosmart4APAC,227.77,383.0,129.0,10.1874485,126.0,1.636,1102_mr_activities_11,1648172818.0,28800.0,404.0,8547085950.0
48.0,WALKING,125.0,26.795284000000002,110.0,0.622,,vivosmart4APAC,238.07,383.0,140.0,10.957704,120.0,1.521,1102_mr_activities_11,1648190474.0,28800.0,428.0,8547086488.0
56.0,WALKING,120.0,16.355904000000002,114.0,1.0190000000000001,,vivosmart4APAC,556.52,546.0,132.0,4.7510449999999995,232.0,3.508,1102_mr_activities_11,1648216764.0,28800.0,798.0,8547087004.0
31.0,WALKING,110.0,20.78138,106.0,0.802,,vivosmart4APAC,303.58,378.0,122.0,9.426847,138.0,1.768,1102_mr_activities_11,1648219002.0,28800.0,472.0,8547087379.0
60.0,WALKING,123.0,22.401434,102.0,0.7440000000000001,,vivosmart4APAC,362.57,487.0,130.0,11.74536,112.0,1.419,1102_mr_activities_11,1648517251.0,28800.0,584.0,8547087816.0
56.0,WALKING,119.0,20.859407,106.0,0.799,,vivosmart4APAC,407.13,510.0,135.0,11.185681,116.0,1.49,1102_mr_activities_11,1648518573.0,28800.0,564.0,8547088247.0
54.0,WALKING,122.0,23.877745,100.0,0.698,,vivosmart4APAC,329.25,472.0,142.0,11.337869,116.0,1.47,1102_mr_activities_11,1648519887.0,28800.0,574.0,8547088694.0
46.0,WALKING,116.0,22.95684,102.0,0.726,,vivosmart4APAC,310.69,428.0,129.0,11.534025,110.0,1.445,1102_mr_activities_11,1648558286.0,28800.0,464.0,8547089115.0
46.0,WALKING,112.0,18.811135999999998,106.0,0.8859999999999999,,vivosmart4APAC,494.84,558.0,123.0,10.907504,120.0,1.528,1102_mr_activities_11,1648643478.0,28800.0,742.0,8597725812.0
38.0,WALKING,107.0,24.801588,100.0,0.672,,vivosmart4APAC,326.77,486.0,122.0,12.437811,106.0,1.34,1102_mr_activities_11,1648649399.0,28800.0,544.0,8597726268.0
33.0,WALKING,101.0,131.2336,134.0,0.127,,vivosmart4APAC,54.26,428.0,110.0,8.3375025,158.0,1.999,1102_mr_activities_11,1648698618.0,28800.0,466.0,8597726627.0
33.0,WALKING,101.0,23.084026,104.0,0.722,,vivosmart4APAC,342.44,474.0,118.0,8.296000999999999,158.0,2.009,1102_mr_activities_11,1648722058.0,28800.0,504.0,8597727002.0
57.0,WALKING,110.0,19.607841,112.0,0.85,,vivosmart4APAC,602.32,709.0,123.0,10.288066,128.0,1.62,1102_mr_activities_11,1648774095.0,28800.0,830.0,8597727482.0
39.0,WALKING,110.0,23.084026,112.0,0.722,,vivosmart4APAC,333.48,462.0,119.0,9.326619,140.0,1.787,1102_mr_activities_11,1648960305.0,28800.0,608.0,8597727890.0
31.0,WALKING,108.0,53.763443,100.0,0.31,,vivosmart4APAC,110.29,356.0,119.0,8.8841505,148.0,1.876,1102_mr_activities_11,1648968946.0,28800.0,254.0,8597728244.0
42.0,WALKING,118.0,20.964361,102.0,0.795,,vivosmart4APAC,325.48,410.0,134.0,9.337069,112.0,1.785,1102_mr_activities_11,1648971712.0,28800.0,476.0,8597728597.0
50.0,WALKING,106.0,22.045856,104.0,0.7559999999999999,,vivosmart4APAC,536.68,710.0,119.0,10.829542,120.0,1.5390000000000001,1102_mr_activities_11,1648990622.0,28800.0,840.0,8597729100.0
56.0,WALKING,127.0,26.1233,100.0,0.638,,vivosmart4APAC,281.27,441.0,144.0,8.329169,158.0,2.001,1102_mr_activities_11,1649026028.0,28800.0,472.0,8597729431.0
73.0,WALKING,122.0,19.493177,106.0,0.855,,vivosmart4APAC,520.87,609.0,133.0,11.185681,118.0,1.49,1102_mr_activities_11,1649044244.0,28800.0,734.0,8597729817.0
51.0,WALKING,112.0,17.006802,104.0,0.98,,vivosmart4APAC,611.02,623.0,126.0,10.358400999999999,116.0,1.609,1102_mr_activities_11,1649050441.0,28800.0,834.0,8597730291.0
46.0,WALKING,121.0,18.684603,104.0,0.892,,vivosmart4APAC,367.33,412.0,128.0,11.862397,110.0,1.405,1102_mr_activities_11,1649051939.0,28800.0,526.0,8597730624.0
80.0,WALKING,124.0,22.104332,106.0,0.754,,vivosmart4APAC,493.67,655.0,136.0,11.598236,112.0,1.4369999999999998,1102_mr_activities_11,1649310979.0,28800.0,844.0,8597731081.0
33.0,WALKING,106.0,24.987507,104.0,0.667,,vivosmart4APAC,314.61,472.0,116.0,10.040161,130.0,1.66,1102_mr_activities_11,1650187996.0,28800.0,598.0,8669177716.0
45.0,WALKING,118.0,20.080322,104.0,0.83,,vivosmart4APAC,348.62,420.0,130.0,8.499065,154.0,1.9609999999999999,1102_mr_activities_11,1650191336.0,28800.0,524.0,8669178272.0
105.0,WALKING,130.0,19.11315,110.0,0.872,,vivosmart4APAC,676.65,776.0,142.0,8.667013,152.0,1.923,1102_mr_activities_11,1650197045.0,28800.0,1172.0,8669178904.0
34.0,WALKING,111.0,24.050024,106.0,0.693,,vivosmart4APAC,281.07,405.0,119.0,8.3542185,158.0,1.995,1102_mr_activities_11,1650277286.0,28800.0,466.0,8669179428.0
49.0,WALKING,127.0,16.972166,114.0,0.982,,vivosmart4APAC,383.85,391.0,138.0,9.337069,138.0,1.785,1102_mr_activities_11,1650414355.0,28800.0,566.0,8710887178.0
39.0,WALKING,115.0,23.212629999999997,102.0,0.718,,vivosmart4APAC,288.31,402.0,130.0,11.981788,110.0,1.391,1102_mr_activities_11,1650597742.0,28800.0,462.0,8710887685.0
41.0,WALKING,113.0,22.401434,104.0,0.7440000000000001,,vivosmart4APAC,340.42,458.0,122.0,8.5470085,154.0,1.95,1102_mr_activities_11,1650624738.0,28800.0,482.0,8710888142.0
40.0,WALKING,99.0,74.40475500000001,94.0,0.22399999999999998,,vivosmart4APAC,121.46,542.0,111.0,10.028078,130.0,1.662,1102_mr_activities_11,1650681288.0,28800.0,506.0,8710888625.0
65.0,WALKING,107.0,141.24294,98.0,0.11800000000000001,,vivosmart4APAC,86.13,732.0,125.0,8.392077,156.0,1.986,1102_mr_activities_11,1650686545.0,28800.0,448.0,8710889409.0
44.0,WALKING,118.0,17.730495,108.0,0.94,,vivosmart4APAC,406.76,433.0,130.0,10.455876,126.0,1.594,1102_mr_activities_11,1650791682.0,28800.0,556.0,8710890029.0
49.0,WALKING,115.0,17.397356,102.0,0.958,,vivosmart4APAC,514.02,536.0,125.0,8.903133,148.0,1.8719999999999999,1102_mr_activities_11,1650792962.0,28800.0,720.0,8710890521.0
56.0,WALKING,116.0,17.182129999999997,108.0,0.97,,vivosmart4APAC,582.15,600.0,129.0,11.353314,116.0,1.4680000000000002,1102_mr_activities_11,1650809054.0,28800.0,818.0,8710891034.0
43.0,WALKING,121.0,20.525451999999998,100.0,0.812,,vivosmart4APAC,313.36,386.0,133.0,8.564577,154.0,1.946,1102_mr_activities_11,1650810903.0,28800.0,486.0,8710891423.0
53.0,WALKING,123.0,18.175209,110.0,0.917,,vivosmart4APAC,417.73,456.0,139.0,10.064411999999999,130.0,1.656,1102_mr_activities_11,1650847823.0,28800.0,592.0,8710891882.0
60.0,WALKING,132.0,18.294914000000002,114.0,0.9109999999999999,,vivosmart4APAC,380.97,418.0,143.0,9.689922,136.0,1.72,1102_mr_activities_11,1651018549.0,28800.0,542.0,8741849099.0
47.0,WALKING,109.0,30.693678000000002,102.0,0.5429999999999999,,vivosmart4APAC,276.65,510.0,128.0,5.185646,206.0,3.214,1102_mr_activities_11,1651057192.0,28800.0,522.0,8741849476.0
52.0,WALKING,121.0,16.485329,114.0,1.011,,vivosmart4APAC,472.92,468.0,138.0,10.815488,122.0,1.541,1102_mr_activities_11,1651312393.0,28800.0,662.0,8741849833.0
64.0,WALKING,121.0,25.601639000000002,104.0,0.6509999999999999,,vivosmart4APAC,526.25,808.0,142.0,10.964912,120.0,1.52,1102_mr_activities_12,1646799194.0,28800.0,1324.0,8424383291.0
72.0,WALKING,115.0,25.641026,104.0,0.65,,vivosmart4APAC,716.15,1102.0,124.0,11.008366,120.0,1.514,1102_mr_activities_12,1651222025.0,28800.0,1662.0,8726487038.0
74.0,WALKING,121.0,16.4042,102.0,1.016,,vivosmart4APAC,1017.55,1002.0,130.0,11.446886,114.0,1.456,1102_mr_activities_12,1651223210.0,28800.0,1530.0,8726487222.0
56.0,WALKING,106.0,18.705574,110.0,0.8909999999999999,,vivosmart4APAC,642.07,721.0,119.0,10.319918,118.0,1.615,1102_mr_activities_13,1646968913.0,28800.0,862.0,8436101067.0
45.0,WALKING,100.0,12.616705,106.0,1.321,,vivosmart4APAC,804.82,609.0,110.0,10.416667,114.0,1.6,1102_mr_activities_13,1651114067.0,28800.0,1072.0,8724935631.0
69.0,WALKING,90.0,22.675736999999998,96.0,0.735,,vivosmart4APAC,889.92,1211.0,108.0,10.745755,108.0,1.551,1102_mr_activities_13,1651221984.0,28800.0,1618.0,8730456663.0
66.0,WALKING,96.0,28.686173999999998,96.0,0.581,,vivosmart4APAC,634.38,1091.0,111.0,11.446886,106.0,1.456,1102_mr_activities_13,1651223215.0,28800.0,1392.0,8730456851.0
65.0,WALKING,113.0,14.367816,118.0,1.16,,vivosmart4APAC,918.78,792.0,130.0,7.156147,170.0,2.329,1102_mr_activities_14,1647486520.0,28800.0,1138.0,8471648652.0
90.0,WALKING,131.0,14.684288,118.0,1.135,,vivosmart4APAC,909.92,802.0,144.0,9.182736,126.0,1.815,1102_mr_activities_14,1647518557.0,28800.0,1196.0,8473365337.0
52.0,WALKING,112.0,16.291952,116.0,1.023,,vivosmart4APAC,711.2,695.0,122.0,8.649022,130.0,1.9269999999999998,1102_mr_activities_14,1647777401.0,28800.0,946.0,8490957100.0
48.0,WALKING,102.0,21.729682999999998,110.0,0.767,,vivosmart4APAC,549.25,717.0,121.0,8.447372,136.0,1.973,1102_mr_activities_14,1647848869.0,28800.0,960.0,8495979673.0
61.0,WALKING,103.0,16.7336,110.0,0.996,,vivosmart4APAC,963.52,967.0,114.0,8.671522,126.0,1.922,1102_mr_activities_14,1647849800.0,28800.0,1332.0,8496054766.0
72.0,WALKING,122.0,15.857913,114.0,1.051,,vivosmart4APAC,828.45,788.0,134.0,9.147457000000001,136.0,1.8219999999999998,1102_mr_activities_14,1647857324.0,28800.0,1114.0,8496505767.0
60.0,WALKING,103.0,13.796909,120.0,1.208,,vivosmart4APAC,942.92,780.0,118.0,9.300594,126.0,1.7919999999999998,1102_mr_activities_14,1650510478.0,28800.0,1196.0,8677337014.0
62.0,WALKING,117.0,15.389351000000001,116.0,1.083,,vivosmart4APAC,851.66,786.0,129.0,9.617234,122.0,1.733,1102_mr_activities_14,1650529187.0,28800.0,1082.0,8678223133.0
53.0,WALKING,118.0,15.234612,116.0,1.094,,vivosmart4APAC,713.65,652.0,131.0,9.321403,126.0,1.788,1102_mr_activities_14,1651051430.0,28800.0,992.0,8714453638.0
130.0,WALKING,128.0,14.947682,108.0,1.115,,vivosmart4APAC,969.0,869.0,139.0,4.4658804000000005,212.0,3.7319999999999998,1102_mr_activities_17,1647687557.0,28800.0,1352.0,8488728259.0
21.0,RUNNING,124.0,17.599435999999997,174.0,0.9470000000000001,,vivosmart4APAC,134.91,142.0,140.0,4.7094283,212.0,3.5389999999999997,1102_mr_activities_17,1649063103.0,28800.0,230.0,8584896048.0
204.0,WALKING,112.0,12.540757000000001,108.0,1.329,,vivosmart4APAC,3356.95,2526.0,129.0,4.0899796,238.0,4.075,1102_mr_activities_2,1646708723.0,28800.0,3982.0,8423657034.0
160.0,WALKING,106.0,13.082155,106.0,1.274,,vivosmart4APAC,2725.43,2140.0,118.0,4.223686,234.0,3.946,1102_mr_activities_2,1646714760.0,28800.0,3314.0,8423657594.0
49.0,WALKING,99.0,19.091255,104.0,0.873,,vivosmart4APAC,566.68,649.0,112.0,7.243227,168.0,2.301,1102_mr_activities_2,1646725424.0,28800.0,798.0,8423657789.0
67.0,WALKING,108.0,14.245014000000001,104.0,1.17,,vivosmart4APAC,951.34,813.0,124.0,4.308859,218.0,3.8680000000000003,1102_mr_activities_2,1646800278.0,28800.0,1164.0,8425106093.0
51.0,WALKING,106.0,13.051422,102.0,1.2770000000000001,,vivosmart4APAC,787.91,617.0,121.0,4.145937,212.0,4.02,1102_mr_activities_2,1646902546.0,28800.0,1028.0,8432338627.0
102.0,WALKING,107.0,22.075056,98.0,0.755,,vivosmart4APAC,884.25,1171.0,127.0,8.744316,142.0,1.906,1102_mr_activities_2,1646903260.0,28800.0,1380.0,8432339058.0
66.0,RUNNING,137.0,6.8898997,144.0,2.419,,vivosmart4APAC,880.93,364.0,154.0,3.4399726000000004,214.0,4.845,1102_mr_activities_2,1646987190.0,28800.0,806.0,8441065774.0
107.0,RUNNING,164.0,8.443093,134.0,1.974,,vivosmart4APAC,1009.67,512.0,193.0,3.8384769999999997,222.0,4.342,1102_mr_activities_2,1646987614.0,28800.0,950.0,8441065870.0
56.0,WALKING,104.0,18.982534,114.0,0.878,,vivosmart4APAC,599.39,683.0,116.0,3.9541318,218.0,4.215,1102_mr_activities_2,1647081971.0,28800.0,746.0,8442989284.0
69.0,WALKING,103.0,14.854426,106.0,1.122,,vivosmart4APAC,1000.04,891.0,122.0,3.3882225,220.0,4.919,1102_mr_activities_2,1647083244.0,28800.0,1222.0,8442989733.0
150.0,WALKING,111.0,15.276504500000001,108.0,1.091,,vivosmart4APAC,1951.05,1788.0,126.0,3.2892572999999996,226.0,5.067,1102_mr_activities_2,1647249565.0,28800.0,2428.0,8455151655.0
62.0,WALKING,107.0,16.954898999999997,106.0,0.983,,vivosmart4APAC,707.94,720.0,123.0,6.747638,164.0,2.47,1102_mr_activities_2,1647327649.0,28800.0,886.0,8465486181.0
121.0,WALKING,115.0,17.507002,106.0,0.9520000000000001,,vivosmart4APAC,1111.08,1167.0,139.0,3.7004144,230.0,4.504,1102_mr_activities_2,1647404707.0,28800.0,1512.0,8466705144.0
64.0,WALKING,109.0,15.082954999999998,110.0,1.105,,vivosmart4APAC,817.62,740.0,119.0,3.8959017,232.0,4.2780000000000005,1102_mr_activities_2,1647418281.0,28800.0,1028.0,8466705321.0
77.0,WALKING,105.0,16.165535000000002,104.0,1.031,,vivosmart4APAC,980.16,951.0,117.0,4.105090000000001,220.0,4.06,1102_mr_activities_2,1647487784.0,28800.0,1256.0,8472573339.0
69.0,WALKING,100.0,12.655025,124.0,1.317,,vivosmart4APAC,1153.37,876.0,124.0,2.851928,246.0,5.843999999999999,1102_mr_activities_2,1647500858.0,28800.0,1122.0,8472573526.0
101.0,WALKING,106.0,20.032051,110.0,0.8320000000000001,,vivosmart4APAC,966.17,1161.0,122.0,3.4528,234.0,4.827,1102_mr_activities_2,1647583789.0,28800.0,1274.0,8478985461.0
179.0,WALKING,100.0,15.812776999999999,102.0,1.054,,vivosmart4APAC,2567.26,2436.0,113.0,3.9958441,226.0,4.171,1102_mr_activities_2,1647681044.0,28800.0,3314.0,8488139465.0
87.0,WALKING,111.0,17.711655,102.0,0.941,,vivosmart4APAC,858.86,913.0,125.0,8.771930000000001,130.0,1.9,1102_mr_activities_2,1647826430.0,28800.0,1164.0,8495521688.0
154.0,WALKING,103.0,14.556041,104.0,1.145,,vivosmart4APAC,2375.61,2075.0,116.0,4.2269,226.0,3.943,1102_mr_activities_2,1647919510.0,28800.0,2966.0,8502335084.0
73.0,WALKING,104.0,19.79414,102.0,0.8420000000000001,,vivosmart4APAC,766.49,911.0,118.0,4.355021499999999,214.0,3.827,1102_mr_activities_2,1647926101.0,28800.0,1126.0,8502335327.0
226.0,RUNNING,153.0,9.798159,132.0,1.7009999999999998,,vivosmart4APAC,2097.86,1233.0,193.0,3.4385529000000004,238.0,4.8469999999999995,1102_mr_activities_2,1648599293.0,28800.0,2120.0,8549686132.0
116.0,WALKING,118.0,16.616816,102.0,1.003,,vivosmart4APAC,994.52,992.0,133.0,4.5500045,208.0,3.6630000000000003,1102_mr_activities_2,1648614632.0,28800.0,1272.0,8551845434.0
68.0,WALKING,112.0,23.946362,100.0,0.696,,vivosmart4APAC,457.16,657.0,130.0,9.023643,112.0,1.847,1102_mr_activities_2,1648628495.0,28800.0,688.0,8551845724.0
165.0,WALKING,103.0,15.620118,102.0,1.067,,vivosmart4APAC,2381.17,2232.0,116.0,4.014130000000001,218.0,4.152,1102_mr_activities_2,1648966291.0,28800.0,3084.0,8571990432.0
96.0,RUNNING,128.0,9.611688000000001,128.0,1.734,,vivosmart4APAC,1119.0,645.0,148.0,4.001600700000001,216.0,4.165,1102_mr_activities_2,1649031245.0,28800.0,1144.0,8579906803.0
98.0,WALKING,110.0,19.20123,104.0,0.868,,vivosmart4APAC,962.59,1109.0,119.0,8.577801,144.0,1.943,1102_mr_activities_2,1649062171.0,28800.0,1318.0,8579907173.0
71.0,WALKING,112.0,14.907573000000001,106.0,1.1179999999999999,,vivosmart4APAC,848.71,759.0,123.0,3.734409,222.0,4.463,1102_mr_activities_2,1649063590.0,28800.0,1096.0,8579907465.0
101.0,RUNNING,127.0,10.731917,130.0,1.5530000000000002,,vivosmart4APAC,1072.16,690.0,180.0,3.4563806000000006,228.0,4.822,1102_mr_activities_2,1649231356.0,28800.0,1096.0,8589598720.0
163.0,WALKING,102.0,15.332720000000002,98.0,1.087,,vivosmart4APAC,2485.49,2286.0,119.0,4.697482,206.0,3.548,1102_mr_activities_2,1649237541.0,28800.0,3174.0,8589935363.0
185.0,RUNNING,163.0,8.169934,132.0,2.04,,vivosmart4APAC,1905.81,934.0,188.0,4.4420753,210.0,3.752,1102_mr_activities_2,1649666317.0,28800.0,1894.0,8619159576.0
79.0,WALKING,114.0,14.480163000000001,106.0,1.151,,vivosmart4APAC,892.07,775.0,135.0,3.9625932999999995,222.0,4.206,1102_mr_activities_2,1650427589.0,28800.0,1110.0,8672600382.0
55.0,WALKING,107.0,14.367816,110.0,1.16,,vivosmart4APAC,748.65,645.0,117.0,4.1305246,220.0,4.035,1102_mr_activities_2,1650439180.0,28800.0,862.0,8672600634.0
84.0,WALKING,108.0,15.001501000000001,106.0,1.111,,vivosmart4APAC,1116.49,1005.0,119.0,8.043757000000001,150.0,2.072,1102_mr_activities_2,1650511600.0,28800.0,1374.0,8682918494.0
71.0,WALKING,107.0,14.005602,106.0,1.19,,vivosmart4APAC,1051.77,884.0,123.0,4.1666665,254.0,4.0,1102_mr_activities_2,1650589898.0,28800.0,1296.0,8684526834.0
146.0,WALKING,101.0,14.367816,104.0,1.16,,vivosmart4APAC,2312.58,1994.0,116.0,3.8759690000000004,222.0,4.3,1102_mr_activities_2,1650619802.0,28800.0,2920.0,8684527414.0
89.0,WALKING,105.0,16.469038,104.0,1.012,,vivosmart4APAC,1178.75,1164.0,119.0,4.756469,194.0,3.5039999999999996,1102_mr_activities_2,1650793635.0,28800.0,1528.0,8700770553.0
83.0,WALKING,105.0,17.289074,102.0,0.9640000000000001,,vivosmart4APAC,1011.12,1049.0,113.0,4.541326000000001,210.0,3.67,1102_mr_activities_2,1650794899.0,28800.0,1354.0,8700770741.0
185.0,RUNNING,156.0,8.837045,128.0,1.886,,vivosmart4APAC,1940.43,1029.0,186.0,4.2944255,210.0,3.8810000000000002,1102_mr_activities_2,1650960185.0,28800.0,1996.0,8707980123.0
56.0,RUNNING,141.0,6.9647584,142.0,2.3930000000000002,,vivosmart4APAC,782.38,327.0,152.0,3.1812687000000004,238.0,5.239,1102_mr_activities_2,1651133483.0,28800.0,738.0,8722253960.0
129.0,RUNNING,161.0,9.274716999999999,126.0,1.797,,vivosmart4APAC,1131.37,630.0,191.0,3.591954,246.0,4.64,1102_mr_activities_2,1651133884.0,28800.0,1224.0,8722254264.0
85.0,WALKING,102.0,18.096272,102.0,0.9209999999999999,,vivosmart4APAC,1088.12,1182.0,115.0,9.122422,130.0,1.827,1102_mr_activities_2,1651305180.0,28800.0,1490.0,8737182708.0
71.0,RUNNING,134.0,7.596475,138.0,2.194,,vivosmart4APAC,910.15,415.0,172.0,3.9872410000000005,222.0,4.18,1102_mr_activities_2,1651563841.0,28800.0,856.0,8759286985.0
163.0,RUNNING,142.0,14.343086999999999,126.0,1.162,,vivosmart4APAC,1294.93,1115.0,186.0,4.2311926,212.0,3.9389999999999996,1102_mr_activities_2,1651564286.0,28800.0,1468.0,8759287430.0
61.0,WALKING,111.0,15.015015,120.0,1.11,,vivosmart4APAC,1031.38,929.0,126.0,6.813845599999999,192.0,2.4459999999999997,1102_mr_activities_3,1647248515.0,28800.0,1450.0,8465582985.0
46.0,WALKING,110.0,17.199863,114.0,0.9690000000000001,,vivosmart4APAC,685.16,707.0,125.0,7.306736999999999,180.0,2.281,1102_mr_activities_3,1647427867.0,28800.0,952.0,8472027166.0
54.0,WALKING,120.0,16.196955,120.0,1.0290000000000001,,vivosmart4APAC,717.4,697.0,138.0,8.753501,150.0,1.9040000000000001,1102_mr_activities_3,1648534001.0,28800.0,1016.0,8549890128.0
62.0,WALKING,100.0,16.056520000000003,110.0,1.038,,vivosmart4APAC,977.91,942.0,113.0,8.447372,144.0,1.973,1102_mr_activities_4,1647089032.0,28800.0,1346.0,8443554409.0
62.0,WALKING,83.0,13.774104000000001,110.0,1.21,,vivosmart4APAC,1135.34,938.0,92.0,8.271298,154.0,2.015,1102_mr_activities_4,1647131342.0,28800.0,1534.0,8446839425.0
65.0,WALKING,95.0,16.134237,108.0,1.033,,vivosmart4APAC,1081.0,1046.0,114.0,9.6955595,128.0,1.719,1102_mr_activities_4,1647148035.0,28800.0,1548.0,8454363457.0
59.0,WALKING,105.0,15.2207,114.0,1.095,,vivosmart4APAC,777.47,710.0,141.0,9.758001,124.0,1.7080000000000002,1102_mr_activities_4,1647156104.0,28800.0,986.0,8454363653.0
9.0,RUNNING,,17.507002,108.0,0.9520000000000001,,vivosmart4APAC,221.85,233.0,,9.107467999999999,122.0,1.83,1102_mr_activities_4,1647508136.0,28800.0,310.0,8480020396.0
10.0,RUNNING,,14.442519,106.0,1.1540000000000001,,vivosmart4APAC,238.54,207.0,,10.535188,114.0,1.5819999999999999,1102_mr_activities_4,1648632178.0,28800.0,306.0,8555242195.0
11.0,RUNNING,,10.787486999999999,122.0,1.545,,vivosmart4APAC,272.2,176.0,,8.653513,148.0,1.926,1102_mr_activities_4,1648650522.0,28800.0,356.0,8555242270.0
6.0,RUNNING,,14.736220000000001,118.0,1.131,,vivosmart4APAC,162.5,144.0,,9.523809,124.0,1.75,1102_mr_activities_4,1648651716.0,28800.0,194.0,8555242321.0
50.0,WALKING,94.0,15.738117,112.0,1.0590000000000002,,vivosmart4APAC,819.63,774.0,112.0,9.358038,130.0,1.781,1102_mr_activities_4,1650451500.0,28800.0,1074.0,8672713269.0
55.0,WALKING,103.0,14.455045000000002,114.0,1.153,,vivosmart4APAC,804.52,698.0,124.0,9.182736,126.0,1.815,1102_mr_activities_4,1651200819.0,28800.0,1132.0,8725385724.0
56.0,WALKING,105.0,14.619883999999999,118.0,1.14,,vivosmart4APAC,762.34,668.0,122.0,9.092563,128.0,1.8330000000000002,1102_mr_activities_4,1653618130.0,28800.0,1078.0,8900070557.0
78.0,WALKING,85.0,,,,,vivosmart4APAC,,1646.0,113.0,,,,1102_mr_activities_4,1653640997.0,28800.0,4.0,8901211387.0
140.0,WALKING,128.0,14.6455765,110.0,1.138,,vivosmart4APAC,818.41,719.0,138.0,9.167583,128.0,1.818,1102_mr_activities_7,1648795211.0,28800.0,1072.0,8561290350.0
17.0,RUNNING,117.0,27.593819,176.0,0.604,,vivosmart4APAC,60.9,101.0,126.0,6.728569500000001,184.0,2.477,1102_mr_activities_7,1649498892.0,28800.0,114.0,8606614688.0
122.0,WALKING,120.0,13.000521,112.0,1.2819999999999998,,vivosmart4APAC,995.48,777.0,137.0,8.1380205,128.0,2.048,1102_mr_activities_7,1649664462.0,28800.0,1290.0,8627605544.0
84.0,WALKING,112.0,16.291952,112.0,1.023,,vivosmart4APAC,673.74,659.0,127.0,7.467144,158.0,2.2319999999999998,1102_mr_activities_7,1650246738.0,28800.0,908.0,8659500082.0
86.0,WALKING,110.0,14.814815,112.0,1.125,,vivosmart4APAC,836.51,744.0,125.0,7.1746305999999995,158.0,2.323,1102_mr_activities_7,1650333708.0,28800.0,1080.0,8664920974.0
78.0,WALKING,106.0,27.367265999999997,108.0,0.609,,vivosmart4APAC,434.8,714.0,117.0,10.028078,126.0,1.662,1102_mr_activities_7,1650694418.0,28800.0,780.0,8689048191.0
172.0,WALKING,117.0,16.650015,106.0,1.001,,vivosmart4APAC,1180.0,1179.0,128.0,8.93655,118.0,1.865,1102_mr_activities_7,1650966460.0,28800.0,1578.0,8708356567.0
104.0,WALKING,124.0,16.650015,112.0,1.001,,vivosmart4APAC,737.65,737.0,146.0,10.243802,120.0,1.6269999999999998,1102_mr_activities_8,1647314675.0,28800.0,976.0,8501981942.0
70.0,WALKING,101.0,25.100403,116.0,0.664,,vivosmart4APAC,541.31,815.0,118.0,6.442469,182.0,2.5869999999999997,1102_mr_activities_8,1649218558.0,28800.0,1064.0,8596174252.0
51.0,WALKING,95.0,17.111568,100.0,0.9740000000000001,,vivosmart4APAC,727.5,747.0,109.0,11.008366,110.0,1.514,1102_mr_activities_8,1651319857.0,28800.0,1040.0,8758822690.0
,WALKING,93.0,,,,,vivosmart4APAC,,15.0,96.0,,,,1102_mr_activities_9,1648794546.0,28800.0,,8565575681.0
80.0,WALKING,126.0,15.752994000000001,118.0,1.058,,vivosmart4APAC,921.06,870.0,138.0,8.283631,158.0,2.012,1102_mr_activities_9,1651112198.0,28800.0,1542.0,8750119873.0
