awakeDurationInSeconds,date,deepSleepDurationInSeconds,durationInSeconds,lightSleepDurationInSeconds,id,remSleepInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,summaryId,unmeasurableSleepInSeconds,validation
60.0,2020-10-20,3420.0,26760.0,18000.0,1091_mr_sleeps_6,5340.0,1603133700.0,28800.0,x36ab701-5f8de104-6888,0.0,ENHANCED_TENTATIVE
0.0,2020-10-21,3780.0,20100.0,16320.0,1091_mr_sleeps_6,0.0,1603223280.0,28800.0,x36ab701-5f8f3ef0-4e84,0.0,AUTO_TENTATIVE
240.0,2020-10-21,0.0,23640.0,21240.0,1091_mr_sleeps_6,2400.0,1603219740.0,28800.0,x36ab701-5f8f311c-5c58,0.0,ENHANCED_TENTATIVE
60.0,2020-10-21,0.0,23880.0,21240.0,1091_mr_sleeps_6,2640.0,1603219680.0,28800.0,x36ab701-5f8f30e0-5d48,0.0,ENHANCED_TENTATIVE
240.0,2020-10-22,9360.0,27240.0,17880.0,1091_mr_sleeps_6,0.0,1603311000.0,28800.0,x36ab701-5f909598-6a68,0.0,AUTO_TENTATIVE
180.0,2020-10-22,1620.0,30120.0,23580.0,1091_mr_sleeps_6,4920.0,1603308360.0,28800.0,x36ab701-5f908b48-75a8,0.0,ENHANCED_TENTATIVE
180.0,2020-10-22,1620.0,30120.0,23580.0,1091_mr_sleeps_6,4920.0,1603308360.0,28800.0,x36ab701-5f908b48-75a8,0.0,ENHANCED_TENTATIVE
180.0,2020-10-22,1620.0,30120.0,23580.0,1091_mr_sleeps_6,4920.0,1603308360.0,28800.0,x36ab701-5f908b48-75a8,0.0,ENHANCED_TENTATIVE
240.0,2020-10-23,3780.0,26220.0,16860.0,1091_mr_sleeps_6,5580.0,1603390560.0,28800.0,x36ab701-5f91cc60-666c,0.0,ENHANCED_TENTATIVE
240.0,2020-10-23,3420.0,26280.0,17100.0,1091_mr_sleeps_6,5760.0,1603390560.0,28800.0,x36ab701-5f91cc60-66a8,0.0,ENHANCED_TENTATIVE
360.0,2020-10-24,9720.0,32340.0,22620.0,1091_mr_sleeps_6,0.0,1603480200.0,28800.0,x36ab701-5f932a88-7e54,0.0,AUTO_FINAL
240.0,2020-10-24,8400.0,32400.0,18660.0,1091_mr_sleeps_6,5340.0,1603481100.0,28800.0,x36ab701-5f932e0c-7e90,0.0,ENHANCED_TENTATIVE
240.0,2020-10-24,8400.0,32460.0,18660.0,1091_mr_sleeps_6,5400.0,1603481040.0,28800.0,x36ab701-5f932dd0-7ecc,0.0,ENHANCED_TENTATIVE
240.0,2020-10-24,8400.0,32460.0,18660.0,1091_mr_sleeps_6,5400.0,1603481040.0,28800.0,x36ab701-5f932dd0-7ecc,0.0,ENHANCED_FINAL
300.0,2020-10-25,5220.0,19080.0,13860.0,1091_mr_sleeps_6,0.0,1603570080.0,28800.0,x36ab701-5f9489a0-4a88,0.0,AUTO_TENTATIVE
0.0,2020-10-25,2880.0,19440.0,13440.0,1091_mr_sleeps_6,3120.0,1603570380.0,28800.0,x36ab701-5f948acc-4bf0,0.0,ENHANCED_TENTATIVE
60.0,2020-10-25,2580.0,20160.0,14160.0,1091_mr_sleeps_6,3420.0,1603569600.0,28800.0,x36ab701-5f9487c0-4ec0,0.0,ENHANCED_TENTATIVE
120.0,2020-10-25,2640.0,20040.0,13740.0,1091_mr_sleeps_6,3660.0,1603569660.0,28800.0,x36ab701-5f9487fc-4e48,0.0,ENHANCED_TENTATIVE
120.0,2020-10-25,2640.0,20040.0,13740.0,1091_mr_sleeps_6,3660.0,1603569660.0,28800.0,x36ab701-5f9487fc-4e48,0.0,ENHANCED_FINAL
120.0,2020-10-25,2640.0,20040.0,13740.0,1091_mr_sleeps_6,3660.0,1603569660.0,28800.0,x36ab701-5f9487fc-4e48,0.0,ENHANCED_FINAL
480.0,2020-10-26,8760.0,33300.0,24540.0,1091_mr_sleeps_6,0.0,1603654320.0,28800.0,x36ab701-5f95d2b0-8214,0.0,AUTO_TENTATIVE
60.0,2020-10-26,3000.0,33900.0,25020.0,1091_mr_sleeps_6,5880.0,1603654500.0,28800.0,x36ab701-5f95d364-846c,0.0,ENHANCED_TENTATIVE
60.0,2020-10-26,3000.0,33900.0,24600.0,1091_mr_sleeps_6,6300.0,1603654500.0,28800.0,x36ab701-5f95d364-846c,0.0,ENHANCED_TENTATIVE
1620.0,2020-10-27,7020.0,24840.0,17820.0,1091_mr_sleeps_6,0.0,1603742040.0,28800.0,x36ab701-5f972958-6108,0.0,AUTO_FINAL
1260.0,2020-10-27,2460.0,28920.0,19200.0,1091_mr_sleeps_6,7260.0,1603740900.0,28800.0,x36ab701-5f9724e4-70f8,0.0,ENHANCED_TENTATIVE
1260.0,2020-10-27,2460.0,28920.0,19200.0,1091_mr_sleeps_6,7260.0,1603740900.0,28800.0,x36ab701-5f9724e4-70f8,0.0,ENHANCED_TENTATIVE
360.0,2020-10-28,3900.0,18660.0,14760.0,1091_mr_sleeps_6,0.0,1603828380.0,28800.0,x36ab701-5f987a9c-48e4,0.0,AUTO_TENTATIVE
60.0,2020-10-28,5040.0,24120.0,15420.0,1091_mr_sleeps_6,3660.0,1603824360.0,28800.0,x36ab701-5f986ae8-5e38,0.0,ENHANCED_TENTATIVE
660.0,2020-10-28,0.0,26700.0,21660.0,1091_mr_sleeps_6,5040.0,1603821180.0,28800.0,x36ab701-5f985e7c-684c,0.0,ENHANCED_TENTATIVE
1560.0,2020-10-28,0.0,33240.0,22860.0,1091_mr_sleeps_6,10380.0,1603820220.0,28800.0,x36ab701-5f985abc-81d8,0.0,ENHANCED_TENTATIVE
1740.0,2020-10-28,0.0,32340.0,22320.0,1091_mr_sleeps_6,10020.0,1603820820.0,28800.0,x36ab701-5f985d14-7e54,0.0,ENHANCED_TENTATIVE
300.0,2020-10-29,8820.0,31260.0,22440.0,1091_mr_sleeps_6,0.0,1603911480.0,28800.0,x36ab701-5f99bf38-7a1c,0.0,AUTO_FINAL
840.0,2020-10-29,6420.0,33060.0,17820.0,1091_mr_sleeps_6,8820.0,1603909260.0,28800.0,x36ab701-5f99b68c-8124,0.0,ENHANCED_TENTATIVE
840.0,2020-10-29,6420.0,33060.0,17820.0,1091_mr_sleeps_6,8820.0,1603909260.0,28800.0,x36ab701-5f99b68c-8124,0.0,ENHANCED_TENTATIVE
0.0,2020-10-30,4800.0,22440.0,17640.0,1091_mr_sleeps_6,0.0,1603999140.0,28800.0,x36ab701-5f9b15a4-57a8,0.0,AUTO_TENTATIVE
1740.0,2020-10-30,4020.0,26460.0,17340.0,1091_mr_sleeps_6,5100.0,1603993560.0,28800.0,x36ab701-5f9affd8-675c,0.0,ENHANCED_TENTATIVE
720.0,2020-10-15,7560.0,27960.0,19020.0,1091_mr_sleeps_8,1380.0,1602695520.0,28800.0,x369ffb1-5f873160-6d38,0.0,ENHANCED_TENTATIVE
720.0,2020-10-15,7560.0,27960.0,19020.0,1091_mr_sleeps_8,1380.0,1602695520.0,28800.0,x369ffb1-5f873160-6d38,0.0,ENHANCED_TENTATIVE
0.0,2020-10-16,14700.0,23100.0,8400.0,1091_mr_sleeps_8,0.0,1602785640.0,28800.0,x369ffb1-5f889168-5a3c,0.0,AUTO_TENTATIVE
0.0,2020-10-16,14700.0,24660.0,9960.0,1091_mr_sleeps_8,0.0,1602785640.0,28800.0,x369ffb1-5f889168-6054,0.0,AUTO_TENTATIVE
180.0,2020-10-16,5400.0,28980.0,20340.0,1091_mr_sleeps_8,3240.0,1602781380.0,28800.0,x369ffb1-5f8880c4-7134,0.0,ENHANCED_TENTATIVE
180.0,2020-10-16,3060.0,28980.0,22620.0,1091_mr_sleeps_8,3300.0,1602781380.0,28800.0,x369ffb1-5f8880c4-7134,0.0,ENHANCED_TENTATIVE
0.0,2020-10-18,8820.0,14160.0,5340.0,1091_mr_sleeps_8,0.0,1602964920.0,28800.0,x369ffb1-5f8b4db8-3750,0.0,AUTO_FINAL
60.0,2020-10-18,4920.0,21000.0,15420.0,1091_mr_sleeps_8,660.0,1602958260.0,28800.0,x369ffb1-5f8b33b4-5208,0.0,ENHANCED_TENTATIVE
300.0,2020-10-19,14160.0,23160.0,9000.0,1091_mr_sleeps_8,0.0,1603040580.0,28800.0,x369ffb1-5f8c7544-5a78,0.0,AUTO_FINAL
240.0,2020-10-19,4620.0,24360.0,16620.0,1091_mr_sleeps_8,3120.0,1603039500.0,28800.0,x369ffb1-5f8c710c-5f28,0.0,ENHANCED_TENTATIVE
240.0,2020-10-19,4620.0,24360.0,16620.0,1091_mr_sleeps_8,3120.0,1603039500.0,28800.0,x369ffb1-5f8c710c-5f28,0.0,ENHANCED_TENTATIVE
360.0,2020-10-20,13320.0,22380.0,9060.0,1091_mr_sleeps_8,0.0,1603127880.0,28800.0,x369ffb1-5f8dca48-576c,0.0,AUTO_TENTATIVE
120.0,2020-10-20,3180.0,25980.0,20700.0,1091_mr_sleeps_8,2100.0,1603124520.0,28800.0,x369ffb1-5f8dbd28-657c,0.0,ENHANCED_TENTATIVE
120.0,2020-10-20,2100.0,26400.0,21960.0,1091_mr_sleeps_8,2340.0,1603124100.0,28800.0,x369ffb1-5f8dbb84-6720,0.0,ENHANCED_TENTATIVE
120.0,2020-10-20,2100.0,26400.0,21960.0,1091_mr_sleeps_8,2340.0,1603124100.0,28800.0,x369ffb1-5f8dbb84-6720,0.0,ENHANCED_TENTATIVE
120.0,2020-10-20,2100.0,26400.0,21960.0,1091_mr_sleeps_8,2340.0,1603124100.0,28800.0,x369ffb1-5f8dbb84-6720,0.0,ENHANCED_TENTATIVE
60.0,2020-10-21,10500.0,25020.0,14520.0,1091_mr_sleeps_8,0.0,1603216620.0,28800.0,x369ffb1-5f8f24ec-61bc,0.0,AUTO_TENTATIVE
240.0,2020-10-21,5340.0,24900.0,17460.0,1091_mr_sleeps_8,2100.0,1603216800.0,28800.0,x369ffb1-5f8f25a0-6144,0.0,ENHANCED_TENTATIVE
180.0,2020-10-21,4200.0,25020.0,19080.0,1091_mr_sleeps_8,1740.0,1603216740.0,28800.0,x369ffb1-5f8f2564-61bc,0.0,ENHANCED_TENTATIVE
180.0,2020-10-21,4200.0,25020.0,19080.0,1091_mr_sleeps_8,1740.0,1603216740.0,28800.0,x369ffb1-5f8f2564-61bc,0.0,ENHANCED_TENTATIVE
360.0,2020-10-22,18720.0,31740.0,13020.0,1091_mr_sleeps_8,0.0,1603301580.0,28800.0,x369ffb1-5f9070cc-7bfc,0.0,AUTO_TENTATIVE
1380.0,2020-10-22,19860.0,43380.0,22740.0,1091_mr_sleeps_8,780.0,1603299720.0,28800.0,x369ffb1-5f906988-a974,0.0,ENHANCED_TENTATIVE
1260.0,2020-10-22,19860.0,43500.0,22980.0,1091_mr_sleeps_8,660.0,1603299720.0,28800.0,x369ffb1-5f906988-a9ec,0.0,ENHANCED_TENTATIVE
540.0,2020-10-23,13560.0,24300.0,10740.0,1091_mr_sleeps_8,0.0,1603389780.0,28800.0,x369ffb1-5f91c954-5eec,0.0,AUTO_FINAL
300.0,2020-10-23,5700.0,23760.0,16800.0,1091_mr_sleeps_8,1260.0,1603390680.0,28800.0,x369ffb1-5f91ccd8-5cd0,0.0,ENHANCED_TENTATIVE
300.0,2020-10-23,5700.0,23760.0,16800.0,1091_mr_sleeps_8,1260.0,1603390680.0,28800.0,x369ffb1-5f91ccd8-5cd0,0.0,ENHANCED_TENTATIVE
300.0,2020-10-24,12480.0,20820.0,8340.0,1091_mr_sleeps_8,0.0,1603484700.0,28800.0,x369ffb1-5f933c1c-5154,0.0,AUTO_TENTATIVE
900.0,2020-10-24,7080.0,24120.0,13260.0,1091_mr_sleeps_8,3780.0,1603484940.0,28800.0,x369ffb1-5f933d0c-5e38,0.0,ENHANCED_TENTATIVE
900.0,2020-10-24,7080.0,24120.0,13260.0,1091_mr_sleeps_8,3780.0,1603484940.0,28800.0,x369ffb1-5f933d0c-5e38,0.0,ENHANCED_TENTATIVE
240.0,2020-10-25,7920.0,22440.0,14520.0,1091_mr_sleeps_8,0.0,1603557600.0,28800.0,x369ffb1-5f9458e0-57a8,0.0,AUTO_FINAL
120.0,2020-10-25,4020.0,24360.0,17460.0,1091_mr_sleeps_8,2880.0,1603556040.0,28800.0,x369ffb1-5f9452c8-5f28,0.0,ENHANCED_TENTATIVE
120.0,2020-10-25,4020.0,24360.0,17460.0,1091_mr_sleeps_8,2880.0,1603556040.0,28800.0,x369ffb1-5f9452c8-5f28,0.0,ENHANCED_TENTATIVE
120.0,2020-10-25,4020.0,24360.0,17460.0,1091_mr_sleeps_8,2880.0,1603556040.0,28800.0,x369ffb1-5f9452c8-5f28,0.0,ENHANCED_TENTATIVE
0.0,2020-10-26,9480.0,21780.0,12300.0,1091_mr_sleeps_8,0.0,1603646880.0,28800.0,x369ffb1-5f95b5a0-5514,0.0,AUTO_TENTATIVE
0.0,2020-10-26,8940.0,22680.0,13080.0,1091_mr_sleeps_8,660.0,1603646340.0,28800.0,x369ffb1-5f95b384-5898,0.0,ENHANCED_TENTATIVE
0.0,2020-10-26,8940.0,22680.0,13080.0,1091_mr_sleeps_8,660.0,1603646340.0,28800.0,x369ffb1-5f95b384-5898,0.0,ENHANCED_TENTATIVE
300.0,2020-10-28,11700.0,24540.0,12840.0,1091_mr_sleeps_8,0.0,1603821120.0,28800.0,x369ffb1-5f985e40-5fdc,0.0,AUTO_TENTATIVE
0.0,2020-10-28,6960.0,25380.0,16200.0,1091_mr_sleeps_8,2220.0,1603821300.0,28800.0,x369ffb1-5f985ef4-6324,0.0,ENHANCED_TENTATIVE
120.0,2020-10-28,5940.0,26040.0,17940.0,1091_mr_sleeps_8,2160.0,1603820520.0,28800.0,x369ffb1-5f985be8-65b8,0.0,ENHANCED_TENTATIVE
720.0,2020-10-29,10800.0,19740.0,8940.0,1091_mr_sleeps_8,0.0,1603909680.0,28800.0,x369ffb1-5f99b830-4d1c,0.0,AUTO_TENTATIVE
300.0,2020-10-29,5100.0,22860.0,14460.0,1091_mr_sleeps_8,3300.0,1603910220.0,28800.0,x369ffb1-5f99ba4c-594c,0.0,ENHANCED_TENTATIVE
300.0,2020-10-29,4680.0,22920.0,15000.0,1091_mr_sleeps_8,3240.0,1603910160.0,28800.0,x369ffb1-5f99ba10-5988,0.0,ENHANCED_TENTATIVE
300.0,2020-10-29,4680.0,22920.0,15000.0,1091_mr_sleeps_8,3240.0,1603910160.0,28800.0,x369ffb1-5f99ba10-5988,0.0,ENHANCED_TENTATIVE
300.0,2020-10-30,10320.0,22680.0,12360.0,1091_mr_sleeps_8,0.0,1603993800.0,28800.0,x369ffb1-5f9b00c8-5898,0.0,AUTO_TENTATIVE
480.0,2020-10-30,5940.0,26040.0,15060.0,1091_mr_sleeps_8,5040.0,1603991040.0,28800.0,x369ffb1-5f9af600-65b8,0.0,ENHANCED_TENTATIVE
0.0,2020-10-14,6300.0,12420.0,6120.0,1091_mr_sleeps_9,0.0,1602608340.0,28800.0,x339af71-5f85dcd4-3084,0.0,AUTO_MANUAL
480.0,2020-10-15,5760.0,15120.0,9360.0,1091_mr_sleeps_9,0.0,1602694080.0,28800.0,x339af71-5f872bc0-3b10,0.0,AUTO_FINAL
60.0,2020-10-15,0.0,16500.0,6120.0,1091_mr_sleeps_9,10380.0,1602693240.0,28800.0,x339af71-5f872878-4074,0.0,ENHANCED_TENTATIVE
300.0,2020-10-16,12780.0,29580.0,16800.0,1091_mr_sleeps_9,0.0,1602782400.0,28800.0,x339af71-5f8884c0-738c,0.0,AUTO_FINAL
60.0,2020-10-16,900.0,30480.0,18360.0,1091_mr_sleeps_9,11220.0,1602781860.0,28800.0,x339af71-5f8882a4-7710,0.0,ENHANCED_TENTATIVE
360.0,2020-10-20,6960.0,13500.0,6540.0,1091_mr_sleeps_9,0.0,1603128000.0,28800.0,x339af71-5f8dcac0-34bc,0.0,AUTO_FINAL
0.0,2020-10-20,2940.0,13920.0,7380.0,1091_mr_sleeps_9,3600.0,1603128480.0,28800.0,x339af71-5f8dcca0-3660,0.0,ENHANCED_TENTATIVE
0.0,2020-10-20,2940.0,13920.0,7380.0,1091_mr_sleeps_9,3600.0,1603128480.0,28800.0,x339af71-5f8dcca0-3660,0.0,ENHANCED_TENTATIVE
60.0,2020-10-21,9240.0,24000.0,14760.0,1091_mr_sleeps_9,0.0,1603212420.0,28800.0,x339af71-5f8f1484-5dc0,0.0,AUTO_TENTATIVE
180.0,2020-10-21,2220.0,24000.0,15780.0,1091_mr_sleeps_9,6000.0,1603212780.0,28800.0,x339af71-5f8f15ec-5dc0,0.0,ENHANCED_TENTATIVE
900.0,2020-10-21,780.0,26640.0,14760.0,1091_mr_sleeps_9,11100.0,1603209420.0,28800.0,x339af71-5f8f08cc-6810,0.0,ENHANCED_TENTATIVE
900.0,2020-10-21,780.0,26640.0,14760.0,1091_mr_sleeps_9,11100.0,1603209420.0,28800.0,x339af71-5f8f08cc-6810,0.0,ENHANCED_TENTATIVE
300.0,2020-10-22,7980.0,16380.0,8400.0,1091_mr_sleeps_9,0.0,1603298340.0,28800.0,x339af71-5f906424-3ffc,0.0,AUTO_TENTATIVE
120.0,2020-10-22,1380.0,18360.0,14100.0,1091_mr_sleeps_9,2880.0,1603296720.0,28800.0,x339af71-5f905dd0-47b8,0.0,ENHANCED_TENTATIVE
120.0,2020-10-22,1320.0,18480.0,13980.0,1091_mr_sleeps_9,3180.0,1603296660.0,28800.0,x339af71-5f905d94-4830,0.0,ENHANCED_TENTATIVE
120.0,2020-10-22,1320.0,18480.0,13980.0,1091_mr_sleeps_9,3180.0,1603296660.0,28800.0,x339af71-5f905d94-4830,0.0,ENHANCED_TENTATIVE
480.0,2020-10-23,11340.0,25860.0,14520.0,1091_mr_sleeps_9,0.0,1603387140.0,28800.0,x339af71-5f91bf04-6504,0.0,AUTO_FINAL
60.0,2020-10-23,780.0,28080.0,18300.0,1091_mr_sleeps_9,9000.0,1603385700.0,28800.0,x339af71-5f91b964-6db0,0.0,ENHANCED_TENTATIVE
0.0,2020-10-25,27480.0,27720.0,240.0,1091_mr_sleeps_9,0.0,1603565160.0,28800.0,x339af71-5f947668-6c48,0.0,AUTO_TENTATIVE
0.0,2020-10-25,27780.0,28020.0,240.0,1091_mr_sleeps_9,0.0,1603565160.0,28800.0,x339af71-5f947668-6d74,0.0,AUTO_FINAL
0.0,2020-10-25,0.0,0.0,0.0,1091_mr_sleeps_9,0.0,1603555200.0,28800.0,x339af71-5f944f80-0,0.0,MANUAL
780.0,2020-10-26,10800.0,23340.0,12540.0,1091_mr_sleeps_9,0.0,1603645020.0,28800.0,x339af71-5f95ae5c-5b2c,0.0,AUTO_FINAL
240.0,2020-10-26,900.0,27240.0,18000.0,1091_mr_sleeps_9,8340.0,1603641840.0,28800.0,x339af71-5f95a1f0-6a68,0.0,ENHANCED_TENTATIVE
240.0,2020-10-26,900.0,27240.0,18000.0,1091_mr_sleeps_9,8340.0,1603641840.0,28800.0,x339af71-5f95a1f0-6a68,0.0,ENHANCED_TENTATIVE
480.0,2020-10-27,4320.0,14580.0,10260.0,1091_mr_sleeps_9,0.0,1603732320.0,28800.0,x339af71-5f970360-38f4,0.0,AUTO_TENTATIVE
300.0,2020-10-27,2100.0,14880.0,10020.0,1091_mr_sleeps_9,2760.0,1603732620.0,28800.0,x339af71-5f97048c-3a20,0.0,ENHANCED_TENTATIVE
300.0,2020-10-27,2100.0,14880.0,10020.0,1091_mr_sleeps_9,2760.0,1603732620.0,28800.0,x339af71-5f97048c-3a20,0.0,ENHANCED_TENTATIVE
300.0,2020-10-28,5820.0,22380.0,16560.0,1091_mr_sleeps_9,0.0,1603818360.0,28800.0,x339af71-5f985378-576c,0.0,AUTO_TENTATIVE
0.0,2020-10-28,2460.0,22680.0,15360.0,1091_mr_sleeps_9,4860.0,1603818720.0,28800.0,x339af71-5f9854e0-5898,0.0,ENHANCED_TENTATIVE
240.0,528,1560.0,16740.0,15180.0,1092_mrw_sleeps_1,0.0,1590609840.0,28800.0,x3355eb9-5ecec7b0-4164,0.0,AUTO_TENTATIVE
180.0,528,5280.0,18720.0,9960.0,1092_mrw_sleeps_1,3480.0,1590608280.0,28800.0,x3355eb9-5ecec198-4920,0.0,ENHANCED_TENTATIVE
180.0,530,5280.0,18720.0,9960.0,1092_mrw_sleeps_1,3480.0,1590608280.0,28800.0,x3355eb9-5ecec198-4920,0.0,ENHANCED_TENTATIVE
780.0,530,6240.0,31980.0,18120.0,1092_mrw_sleeps_1,6600.0,1590608100.0,28800.0,x3355eb9-5ecec0e4-7cec,1020.0,ENHANCED_TENTATIVE
0.0,410,6480.0,24000.0,15240.0,1092_mrw_sleeps_2,2280.0,1586359800.0,28800.0,x3355ecf-5e8dedf8-5dc0,0.0,ENHANCED_FINAL
0.0,410,4380.0,23160.0,16200.0,1092_mrw_sleeps_2,2580.0,1586447040.0,28800.0,x3355ecf-5e8f42c0-5a78,0.0,ENHANCED_TENTATIVE
480.0,411,6840.0,29340.0,22500.0,1092_mrw_sleeps_2,0.0,1586530740.0,28800.0,x3355ecf-5e9089b4-729c,0.0,AUTO_TENTATIVE
720.0,411,5460.0,30420.0,18840.0,1092_mrw_sleeps_2,6120.0,1586531040.0,28800.0,x3355ecf-5e908ae0-76d4,0.0,ENHANCED_TENTATIVE
0.0,411,4380.0,23160.0,16200.0,1092_mrw_sleeps_2,2580.0,1586447040.0,28800.0,x3355ecf-5e8f42c0-5a78,0.0,ENHANCED_FINAL
0.0,411,4020.0,21540.0,17520.0,1092_mrw_sleeps_2,0.0,1586619660.0,28800.0,x3355ecf-5e91e50c-5424,0.0,AUTO_TENTATIVE
840.0,411,6180.0,30240.0,17160.0,1092_mrw_sleeps_2,6900.0,1586531100.0,28800.0,x3355ecf-5e908b1c-7620,0.0,ENHANCED_FINAL
0.0,411,4260.0,22620.0,14760.0,1092_mrw_sleeps_2,3600.0,1586620020.0,28800.0,x3355ecf-5e91e674-585c,0.0,ENHANCED_TENTATIVE
840.0,412,6180.0,30240.0,17160.0,1092_mrw_sleeps_2,6900.0,1586531100.0,28800.0,x3355ecf-5e908b1c-7620,0.0,ENHANCED_FINAL
0.0,412,4080.0,22620.0,14940.0,1092_mrw_sleeps_2,3600.0,1586620020.0,28800.0,x3355ecf-5e91e674-585c,0.0,ENHANCED_TENTATIVE
300.0,414,6240.0,23460.0,17220.0,1092_mrw_sleeps_2,0.0,1586792100.0,28800.0,x3355ecf-5e9486a4-5ba4,0.0,AUTO_TENTATIVE
0.0,414,2640.0,23760.0,18000.0,1092_mrw_sleeps_2,3120.0,1586792400.0,28800.0,x3355ecf-5e9487d0-5cd0,0.0,ENHANCED_TENTATIVE
300.0,415,8880.0,26280.0,17400.0,1092_mrw_sleeps_2,0.0,1586875680.0,28800.0,x3355ecf-5e95cd20-66a8,0.0,AUTO_TENTATIVE
300.0,416,5700.0,30900.0,25200.0,1092_mrw_sleeps_2,0.0,1586957460.0,28800.0,x3355ecf-5e970c94-78b4,0.0,AUTO_TENTATIVE
300.0,416,8880.0,26280.0,17400.0,1092_mrw_sleeps_2,0.0,1586875680.0,28800.0,x3355ecf-5e95cd20-66a8,0.0,AUTO_FINAL
300.0,416,19980.0,26460.0,6480.0,1092_mrw_sleeps_2,0.0,1587046020.0,28800.0,x3355ecf-5e986684-675c,0.0,AUTO_TENTATIVE
0.0,416,5220.0,32220.0,19140.0,1092_mrw_sleeps_2,7860.0,1586956440.0,28800.0,x3355ecf-5e970898-7ddc,0.0,ENHANCED_FINAL
120.0,416,5280.0,28440.0,20460.0,1092_mrw_sleeps_2,2700.0,1587046680.0,28800.0,x3355ecf-5e986918-6f18,0.0,ENHANCED_TENTATIVE
0.0,417,5220.0,32220.0,19140.0,1092_mrw_sleeps_2,7860.0,1586956440.0,28800.0,x3355ecf-5e970898-7ddc,0.0,ENHANCED_FINAL
120.0,417,4980.0,28500.0,20940.0,1092_mrw_sleeps_2,2580.0,1587046680.0,28800.0,x3355ecf-5e986918-6f54,0.0,ENHANCED_TENTATIVE
0.0,418,1500.0,10380.0,8880.0,1092_mrw_sleeps_2,0.0,1587228420.0,28800.0,x3355ecf-5e9b2f04-288c,0.0,AUTO_TENTATIVE
360.0,419,3360.0,25680.0,22320.0,1092_mrw_sleeps_2,0.0,1587228420.0,28800.0,x3355ecf-5e9b2f04-6450,0.0,AUTO_TENTATIVE
600.0,419,7200.0,28560.0,15840.0,1092_mrw_sleeps_2,5520.0,1587225300.0,28800.0,x3355ecf-5e9b22d4-6f90,0.0,ENHANCED_TENTATIVE
120.0,419,6540.0,29040.0,17400.0,1092_mrw_sleeps_2,5100.0,1587225300.0,28800.0,x3355ecf-5e9b22d4-7170,0.0,ENHANCED_TENTATIVE
60.0,419,5880.0,26220.0,20340.0,1092_mrw_sleeps_2,0.0,1587306780.0,28800.0,x3355ecf-5e9c611c-666c,0.0,AUTO_TENTATIVE
120.0,419,6540.0,29100.0,17520.0,1092_mrw_sleeps_2,5040.0,1587225240.0,28800.0,x3355ecf-5e9b2298-71ac,0.0,ENHANCED_TENTATIVE
60.0,419,5820.0,26940.0,18120.0,1092_mrw_sleeps_2,3000.0,1587307200.0,28800.0,x3355ecf-5e9c62c0-693c,0.0,ENHANCED_TENTATIVE
120.0,420,6540.0,29100.0,17520.0,1092_mrw_sleeps_2,5040.0,1587225240.0,28800.0,x3355ecf-5e9b2298-71ac,0.0,ENHANCED_TENTATIVE
0.0,420,6720.0,14220.0,7500.0,1092_mrw_sleeps_2,0.0,1587396360.0,28800.0,x3355ecf-5e9dbf08-378c,0.0,AUTO_TENTATIVE
120.0,420,7500.0,23520.0,16020.0,1092_mrw_sleeps_2,0.0,1587396360.0,28800.0,x3355ecf-5e9dbf08-5be0,0.0,AUTO_TENTATIVE
60.0,420,5160.0,26940.0,19620.0,1092_mrw_sleeps_2,2160.0,1587307200.0,28800.0,x3355ecf-5e9c62c0-693c,0.0,ENHANCED_FINAL
60.0,420,9900.0,23160.0,10200.0,1092_mrw_sleeps_2,3060.0,1587397500.0,28800.0,x3355ecf-5e9dc37c-5a78,0.0,ENHANCED_TENTATIVE
60.0,421,5160.0,26940.0,19620.0,1092_mrw_sleeps_2,2160.0,1587307200.0,28800.0,x3355ecf-5e9c62c0-693c,0.0,ENHANCED_FINAL
120.0,421,8160.0,24000.0,15840.0,1092_mrw_sleeps_2,0.0,1587481440.0,28800.0,x3355ecf-5e9f0b60-5dc0,0.0,AUTO_TENTATIVE
60.0,421,9900.0,23220.0,10860.0,1092_mrw_sleeps_2,2460.0,1587397440.0,28800.0,x3355ecf-5e9dc340-5ab4,0.0,ENHANCED_FINAL
60.0,421,3540.0,25260.0,18420.0,1092_mrw_sleeps_2,3300.0,1587481860.0,28800.0,x3355ecf-5e9f0d04-62ac,0.0,ENHANCED_TENTATIVE
60.0,422,9900.0,23220.0,10860.0,1092_mrw_sleeps_2,2460.0,1587397440.0,28800.0,x3355ecf-5e9dc340-5ab4,0.0,ENHANCED_FINAL
60.0,422,3300.0,25260.0,18780.0,1092_mrw_sleeps_2,3180.0,1587481860.0,28800.0,x3355ecf-5e9f0d04-62ac,0.0,ENHANCED_TENTATIVE
60.0,427,4500.0,26820.0,22320.0,1092_mrw_sleeps_2,0.0,1587738540.0,28800.0,x3355ecf-5ea2f7ac-68c4,0.0,AUTO_FINAL
300.0,427,6180.0,28080.0,21900.0,1092_mrw_sleeps_2,0.0,1587829920.0,28800.0,x3355ecf-5ea45ca0-6db0,0.0,AUTO_TENTATIVE
60.0,427,5880.0,26580.0,19560.0,1092_mrw_sleeps_2,1140.0,1587738900.0,28800.0,x3355ecf-5ea2f914-67d4,0.0,ENHANCED_TENTATIVE
